node_1,node_2,chunk_id,count,edge
risk factors,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
risk factors,rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
risk factors,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
risk factors,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rmas,courses,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
rmas,government,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
rmas,initiatives,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rmas,rural medical assistants (rmas),"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rmas,three-year diploma course,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rmas work at primary health centers,courses,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
rmas work at primary health centers,government,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
rmas work at primary health centers,initiatives,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rmas work at primary health centers,rural medical assistants (rmas),"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rmas work at primary health centers,three-year diploma course,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural areas,care delivery and monitoring,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,central government,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",4,contextual proximity
rural areas,control of risk factors,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,diabetes,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",4,contextual proximity
rural areas,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",6,contextual proximity
rural areas,digital technologies,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",4,contextual proximity
rural areas,government,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",4,contextual proximity
rural areas,healthcare delivery effort,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,healthcare delivery in oncology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",6,contextual proximity
rural areas,internet density,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,internet density in rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,leadership,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,market-driven forces,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,maternal and child mortality,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,mental health stigma,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,national policy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,nationwide healthcare needs,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,non-communicable diseases,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",4,contextual proximity
rural areas,priority,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,privacy in accessing care,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,private health sector,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,private initiatives,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,reach,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,reach of healthcare,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,risk factors,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
rural areas,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",4,contextual proximity
rural areas,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",4,contextual proximity
rural medical assistants (rmas),contractual basis,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),courses,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",6,contextual proximity
rural medical assistants (rmas),government,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",6,contextual proximity
rural medical assistants (rmas),initial evaluation,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),initiatives,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",4,contextual proximity
rural medical assistants (rmas),paramedical councils,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),paramedical personnel,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),personnel training,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),physician assistant program in the us,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),primary health centers,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),rmas,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),rmas work at primary health centers,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),scale,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),six to 24 months,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),systemic integration pathways,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
rural medical assistants (rmas),three-year diploma course,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",4,contextual proximity
salary,anm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
salary,asha,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",8,contextual proximity
salary,education,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
salary,employment status,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
salary,evaluation of ashas,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",3,contextual proximity
salary,female community health workers,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
salary,five approaches,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",6,contextual proximity
salary,nhm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
salary,population coverage,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
scale,courses,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
scale,government,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
scale,initiatives,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
scale,rural medical assistants (rmas),"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
scale,three-year diploma course,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",2,contextual proximity
scope expansion,covid-19 pandemic,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
scope expansion,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
sdg goals,ayushman bharat,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",6,contextual proximity
sdg goals,doctors,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",3,contextual proximity
sdg goals,similar schemes,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
secondary and tertiary care,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
secondary and tertiary care services,ayushman bharat,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",6,contextual proximity
secondary and tertiary care services,doctors,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",3,contextual proximity
secondary and tertiary care services,similar schemes,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
self-management,evin,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",4,contextual proximity
self-management,online training management information systems,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",3,contextual proximity
self-management,"wearable, trackable technology","23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",2,contextual proximity
services,deeper structural problems,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
services,government,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
services,health insurance scheme for central government employees,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
services,healthcare infrastructure,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
services,india,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
services,online training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
services,personnel,"944fff1782f243e0b846d960a232e738,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
services,personnel retention and motivation,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
services,private health sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",4,contextual proximity
services,revised standards,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
services,state-of-the-art corporate hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
services,state-of-the-art hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
services,two-year intermittent training initiative,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
similar schemes,access and financial protection,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,ayushman bharat,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",12,contextual proximity
similar schemes,doctors,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",6,contextual proximity
similar schemes,high-income countries,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,india,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,indian-born physicians,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,largest émigré physician workforce,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,left the country,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,other opportunities,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,physicians trained in india,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,primary care,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,private health sector,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,private providers,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,publicly financed health insurance scheme,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,publicly funded purchasing of services,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,results,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,sdg goals,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,secondary and tertiary care services,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,states,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
similar schemes,stewardship for improved governance and quality control,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
